date,usdkrw(target),us_ex,us_im,reserve,us_reserve,us_export,us_import,base,market,consumer,exp_rate,im_rate,us_current,us_growth,us_gdp,us_stock,us_interest
2024-04-06,1346.8,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.526,114.01,132.55,143.57,,,29203500.0,166.7,
2024-04-07,1346.8,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.526,114.01,132.55,143.57,,,29203500.0,166.7,
2024-04-08,1351.8,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.544,114.01,132.55,143.57,,,29203500.0,166.7,
2024-04-09,1353.6,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.461,114.01,132.55,143.57,,,29203500.0,166.7,
2024-04-10,1353.6,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.461,114.01,132.55,143.57,,,29203500.0,166.7,
2024-04-11,1354.4,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.503,114.01,132.55,143.57,,,29203500.0,166.7,
2024-04-12,1363.7,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.5,114.01,132.55,143.57,,,29203500.0,166.7,
2024-04-13,1363.7,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.5,114.01,132.55,143.57,,,29203500.0,166.7,
2024-04-14,1363.7,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.5,114.01,132.55,143.57,,,29203500.0,166.7,
2024-04-15,1371.6,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.494,114.01,132.55,143.57,,,29203500.0,166.7,
2024-04-16,1383.7,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.42,114.01,132.55,143.57,,,29203500.0,166.7,
2024-04-17,1395.3,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.485,114.01,132.55,143.57,,,29203500.0,166.7,
2024-04-18,1386.3,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.519,114.01,132.55,143.57,,,29203500.0,166.7,
2024-04-19,1375.9,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.514,114.01,132.55,143.57,,,29203500.0,166.7,
2024-04-20,1375.9,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.514,114.01,132.55,143.57,,,29203500.0,166.7,
2024-04-21,1375.9,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.514,114.01,132.55,143.57,,,29203500.0,166.7,
2024-04-22,1385.0,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.533,114.01,132.55,143.57,,,29203500.0,166.7,
2024-04-23,1380.6,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.532,114.01,132.55,143.57,,,29203500.0,166.7,
2024-04-24,1377.9,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.519,114.01,132.55,143.57,,,29203500.0,166.7,
2024-04-25,1370.0,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.562,114.01,132.55,143.57,,,29203500.0,166.7,
2024-04-26,1376.6,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.581,114.01,132.55,143.57,,,29203500.0,166.7,
2024-04-27,1376.6,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.581,114.01,132.55,143.57,,,29203500.0,166.7,
2024-04-28,1376.6,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.581,114.01,132.55,143.57,,,29203500.0,166.7,
2024-04-29,1375.9,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.573,114.01,132.55,143.57,,,29203500.0,166.7,
2024-04-30,1378.7,11400587.0,6012893.0,4794759.0,242257.29,171453.0,278902.0,3.5,3.655,114.01,132.55,143.57,,,29203500.0,166.7,
2024-05-01,1378.7,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.655,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-02,1378.0,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.489,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-03,1378.5,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.475,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-04,1378.5,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.475,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-05,1378.5,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.475,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-06,1378.5,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.475,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-07,1365.2,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.5,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-08,1357.8,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.485,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-09,1364.4,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.5,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-10,1367.9,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.546,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-11,1367.9,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.546,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-12,1367.9,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.546,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-13,1367.9,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.574,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-14,1370.1,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.563,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-15,1370.1,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.563,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-16,1369.0,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.542,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-17,1349.4,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.534,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-18,1349.4,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.534,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-19,1349.4,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.534,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-20,1355.2,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.539,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-21,1356.2,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.531,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-22,1364.4,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.531,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-23,1363.1,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.556,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-24,1364.5,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.565,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-25,1364.5,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.565,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-26,1364.5,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.565,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-27,1370.0,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.555,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-28,1365.4,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.52,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-29,1359.5,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.523,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-30,1364.8,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.528,114.1,131.78,141.77,,,29203500.0,169.3,
2024-05-31,1376.5,10930529.0,6375264.0,4794759.0,242257.29,173421.0,282852.0,3.5,3.58,114.1,131.78,141.77,,,29203500.0,169.3,
2024-06-01,1376.5,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.58,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-02,1376.5,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.58,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-03,1381.6,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.539,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-04,1377.6,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.483,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-05,1373.1,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.502,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-06,1373.1,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.502,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-07,1371.5,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.587,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-08,1371.5,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.587,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-09,1371.5,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.587,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-10,1366.9,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.599,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-11,1377.9,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.591,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-12,1377.4,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.556,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-13,1377.8,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.531,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-14,1371.0,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.503,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-15,1371.0,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.503,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-16,1371.0,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.503,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-17,1377.7,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.503,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-18,1380.4,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.506,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-19,1380.5,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.505,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-20,1380.8,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.519,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-21,1383.8,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.56,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-22,1383.8,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.56,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-23,1383.8,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.56,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-24,1389.1,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.554,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-25,1389.7,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.575,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-26,1386.4,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.552,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-27,1390.1,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.56,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-28,1389.2,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.591,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-29,1389.2,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.591,113.84,115.91,125.47,,,29203500.0,168.5,
2024-06-30,1389.2,11295693.0,5496912.0,4794759.0,242257.29,174419.0,272897.0,3.5,3.591,113.84,115.91,125.47,,,29203500.0,168.5,
2024-07-01,1382.4,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.512,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-02,1380.8,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.483,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-03,1387.4,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.504,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-04,1389.4,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.514,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-05,1381.9,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.538,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-06,1381.9,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.538,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-07,1381.9,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.538,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-08,1379.0,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.498,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-09,1379.4,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.44,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-10,1383.4,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.475,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-11,1385.6,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.528,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-12,1380.1,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.528,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-13,1380.1,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.528,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-14,1380.1,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.528,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-15,1376.3,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.509,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-16,1381.9,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.483,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-17,1386.0,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.517,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-18,1381.5,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.523,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-19,1379.9,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.564,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-20,1379.9,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.564,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-21,1379.9,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.564,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-22,1386.6,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.51,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-23,1388.6,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.55,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-24,1385.1,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.526,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-25,1385.1,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.557,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-26,1385.4,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.541,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-27,1385.4,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.541,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-28,1385.4,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.541,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-29,1385.4,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.505,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-30,1382.0,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.513,114.13,133.88,143.28,,,29203500.0,172.1,
2024-07-31,1384.6,10184399.0,7921852.0,4794759.0,242257.29,168769.0,296137.0,3.5,3.53,114.13,133.88,143.28,,,29203500.0,172.1,
2024-08-01,1380.1,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.512,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-02,1365.9,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.542,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-03,1365.9,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.542,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-04,1365.9,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.542,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-05,1372.8,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.545,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-06,1360.6,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.535,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-07,1372.2,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.487,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-08,1376.4,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.531,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-09,1377.7,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.531,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-10,1377.7,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.531,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-11,1377.7,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.531,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-12,1369.4,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.534,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-13,1367.7,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.579,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-14,1370.3,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.561,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-15,1370.3,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.561,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-16,1361.4,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.554,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-17,1361.4,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.554,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-18,1361.4,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.554,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-19,1360.1,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.538,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-20,1337.8,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.523,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-21,1332.0,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.536,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-22,1332.4,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.538,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-23,1335.9,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.523,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-24,1335.9,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.523,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-25,1335.9,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.523,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-26,1340.1,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.528,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-27,1323.9,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.509,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-28,1330.4,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.505,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-29,1334.7,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.503,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-30,1335.3,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.543,114.54,130.08,138.23,,,29203500.0,174.3,
2024-08-31,1335.3,9937504.0,6257983.0,4794759.0,242257.29,180463.0,285744.0,3.5,3.543,114.54,130.08,138.23,,,29203500.0,174.3,
2024-09-01,1335.3,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.543,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-02,1334.8,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.521,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-03,1338.8,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.507,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-04,1341.0,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.521,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-05,1342.0,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.546,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-06,1335.8,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.555,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-07,1335.8,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.555,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-08,1335.8,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.555,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-09,1330.4,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.562,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-10,1339.5,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.42,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-11,1344.3,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.48,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-12,1340.3,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.578,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-13,1339.6,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.538,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-14,1339.6,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.538,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-15,1339.6,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.538,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-16,1339.6,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.538,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-17,1339.6,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.538,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-18,1339.6,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.538,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-19,1331.0,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.517,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-20,1331.8,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.505,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-21,1331.8,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.505,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-22,1331.8,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.505,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-23,1329.9,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.499,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-24,1335.5,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.509,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-25,1334.3,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.509,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-26,1328.4,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.531,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-27,1329.7,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.535,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-28,1329.7,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.535,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-29,1329.7,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.535,114.65,126.77,134.67,,,29203500.0,179.7,
2024-09-30,1319.6,10411877.0,5457525.0,4794759.0,242257.29,171427.0,294351.0,3.5,3.602,114.65,126.77,134.67,,,29203500.0,179.7,
